lead_id,age,education,occupation,city,course_enquiry,lead_source,website_visits,course_page_views,pricing_page_views,brochure_downloaded,email_opens,email_clicks,whatsapp_responses,calls_answered,followup_count,webinar_attended,demo_attended,video_watches,days_since_last_activity,purchased_within_30_days,purchased_course
103746,23,Bachelor,Working Professional,Hyderabad,Data Science,Instagram,5,3,0.0,0,2,1,0,1,4,0,0,1,3.8,0,No Purchase
103747,18,Bachelor,Job Seeker,Kolkata,Business Analytics,Google,12,5,3.0,1,4,2,2,2,3,0,0,4,2.8,1,Business Analytics
103748,29,Master,Student,,Business Analytics,Google,5,2,1.0,0,1,2,1,1,3,0,0,2,10.7,0,No Purchase
103749,21,Bachelor,Student,Hyderabad,Data Science,Referral,9,2,1.0,0,6,2,2,2,2,0,1,2,13.0,0,No Purchase
103750,31,High School,Working Professional,Chennai,Accounting,Facebook,11,2,3.0,1,4,0,3,0,1,0,1,3,18.9,0,No Purchase
103751,24,Bachelor,Self Employed,Jaipur,Accounting,Google,5,3,2.0,0,7,0,1,1,3,0,0,0,3.2,0,No Purchase
103752,22,Diploma,Student,,Accounting,Instagram,7,4,2.0,0,3,1,3,0,3,0,0,2,5.7,0,No Purchase
103753,24,Master,Student,Delhi,Business Analytics,Instagram,8,3,1.0,0,0,1,0,1,2,0,1,1,5.6,1,Business Analytics
103754,29,Diploma,Working Professional,Bengaluru,Business Analytics,Instagram,4,0,1.0,0,0,0,1,0,1,0,0,0,9.4,0,No Purchase
103755,24,Bachelor,Student,Bengaluru,Data Science,Google,9,3,1.0,0,3,2,1,1,3,0,0,2,11.0,0,No Purchase
103756,23,Bachelor,Job Seeker,Bengaluru,Data Science,Google,12,6,4.0,1,7,4,4,2,3,0,1,4,13.7,1,Data Science
103757,24,High School,Working Professional,Other,Data Science,Referral,12,3,3.0,0,6,2,4,1,3,0,1,3,33.0,0,No Purchase
103758,19,Master,,Delhi,Business Analytics,Organic,8,6,3.0,0,4,3,2,1,2,0,0,6,5.6,1,Business Analytics
103759,27,Bachelor,Job Seeker,Bengaluru,Data Science,Instagram,11,4,2.0,0,4,2,2,1,4,0,0,4,7.7,1,Data Science
103760,18,Diploma,Working Professional,Hyderabad,Accounting,Instagram,6,2,1.0,0,3,1,2,1,4,0,1,4,19.7,0,No Purchase
103761,23,Diploma,Working Professional,Delhi,Digital Marketing,LinkedIn,6,5,3.0,0,4,2,2,2,4,0,1,2,7.3,0,No Purchase
103762,29,Bachelor,Student,Hyderabad,Data Science,LinkedIn,4,2,1.0,0,2,0,0,0,1,0,0,1,30.9,0,No Purchase
103763,27,Bachelor,Working Professional,Delhi,Data Science,Referral,9,6,3.0,0,6,1,3,2,2,0,0,4,4.2,1,Data Science
103764,28,Bachelor,Job Seeker,Lucknow,Business Analytics,Instagram,8,5,1.0,0,3,1,3,4,2,0,0,3,6.6,1,Business Analytics
103765,25,Bachelor,Student,Bengaluru,Finance,LinkedIn,5,3,2.0,0,2,2,1,1,2,1,1,2,14.9,1,Finance
103766,31,Master,Student,Pune,Accounting,Google,6,3,0.0,1,8,0,2,0,2,0,1,2,16.8,0,No Purchase
103767,30,Bachelor,Self Employed,Pune,Finance,Instagram,3,1,2.0,0,0,3,0,1,2,0,0,1,11.0,0,No Purchase
103768,27,Bachelor,Student,Bengaluru,Data Science,Referral,8,3,2.0,0,5,2,3,1,3,0,0,3,45.8,0,No Purchase
103769,30,Bachelor,Student,Bengaluru,Finance,Instagram,14,8,3.0,1,7,3,3,3,3,0,0,6,10.3,1,Finance
103770,29,Master,Student,Hyderabad,Data Science,LinkedIn,6,2,0.0,0,2,1,1,1,3,0,0,1,7.6,0,No Purchase
103771,23,Bachelor,Working Professional,,Finance,Referral,10,5,2.0,0,8,3,3,3,5,0,0,6,7.3,1,Finance
103772,18,Bachelor,Working Professional,Hyderabad,Data Science,LinkedIn,10,8,2.0,0,7,2,3,1,4,0,0,5,0.9,0,No Purchase
103773,27,Master,Student,Hyderabad,Accounting,Instagram,5,2,1.0,0,2,0,0,0,0,0,1,2,6.6,0,No Purchase
103774,28,Master,Student,Pune,Finance,Google,3,0,0.0,0,2,0,0,0,0,0,0,0,7.7,0,No Purchase
103775,30,Bachelor,Working Professional,Hyderabad,Data Science,LinkedIn,7,10,2.0,0,4,3,1,2,4,1,0,5,8.8,1,Data Science
103776,20,Bachelor,Working Professional,Kolkata,Digital Marketing,Facebook,5,3,2.0,0,4,0,2,0,4,0,0,2,7.9,0,No Purchase
103777,20,Bachelor,Student,Delhi,Accounting,Organic,7,6,3.0,0,4,0,3,0,3,0,0,1,16.4,0,No Purchase
103778,27,Bachelor,Working Professional,Hyderabad,Business Analytics,Instagram,9,4,6.0,0,4,2,2,1,3,0,0,6,3.4,1,Business Analytics
103779,25,Diploma,Working Professional,Other,Digital Marketing,Google,8,3,1.0,0,2,1,0,1,2,0,0,2,14.4,0,No Purchase
103780,18,Bachelor,Student,Pune,Finance,Referral,13,7,4.0,0,11,5,5,2,7,0,0,6,21.0,1,Finance
103781,27,Bachelor,Student,Hyderabad,Accounting,Instagram,6,0,0.0,0,1,0,0,0,0,0,0,2,21.7,0,No Purchase
103782,18,Bachelor,Self Employed,Lucknow,Business Analytics,LinkedIn,6,3,1.0,0,2,2,0,2,1,0,0,3,7.3,0,No Purchase
103783,20,Master,Job Seeker,Bengaluru,Finance,Instagram,4,3,2.0,1,5,0,0,0,7,0,0,3,27.4,0,No Purchase
103784,32,High School,Student,Hyderabad,Data Science,Instagram,7,4,1.0,0,4,2,2,0,3,0,0,3,5.2,0,No Purchase
103785,34,Bachelor,Job Seeker,Mumbai,Data Science,Organic,12,5,3.0,0,9,3,6,1,4,0,1,5,14.2,1,Data Science
103786,19,Diploma,Working Professional,Mumbai,Business Analytics,Instagram,3,4,1.0,0,2,0,0,1,2,0,0,3,11.9,0,No Purchase
103787,23,High School,Self Employed,Delhi,Data Science,Google,4,0,1.0,0,5,1,2,2,1,0,0,0,8.9,0,No Purchase
103788,25,High School,Self Employed,Kolkata,Business Analytics,Instagram,7,5,3.0,0,5,1,0,2,1,0,0,3,8.1,0,No Purchase
103789,34,Bachelor,Working Professional,Hyderabad,Accounting,Organic,10,6,1.0,0,3,2,2,0,1,0,0,4,16.6,0,No Purchase
103790,23,Bachelor,Working Professional,Other,Accounting,Google,8,3,1.0,1,4,1,3,1,3,0,0,3,4.8,0,No Purchase
103791,23,Bachelor,Student,Mumbai,Finance,Organic,7,4,0.0,0,1,0,1,1,4,0,0,2,37.9,0,No Purchase
103792,33,Bachelor,Working Professional,Bengaluru,Finance,LinkedIn,4,1,0.0,0,2,0,0,2,1,0,0,2,14.2,0,No Purchase
103793,23,Bachelor,Student,Chennai,Finance,Google,7,3,1.0,0,2,3,1,1,2,0,0,3,24.8,0,No Purchase
103794,29,High School,Working Professional,Delhi,Digital Marketing,Instagram,10,6,5.0,1,11,3,5,2,4,0,1,8,7.4,1,Digital Marketing
103795,18,Bachelor,Student,Hyderabad,Digital Marketing,Instagram,10,5,2.0,0,6,2,2,1,3,0,0,3,7.7,0,No Purchase
103796,24,High School,Job Seeker,Mumbai,Accounting,Referral,9,5,1.0,0,3,0,2,2,2,0,0,4,26.9,0,No Purchase
103797,18,High School,Self Employed,Mumbai,Finance,Organic,8,5,1.0,0,3,1,1,3,5,1,1,5,10.9,0,No Purchase
103798,20,Diploma,Student,Hyderabad,Accounting,LinkedIn,8,4,2.0,0,3,1,1,1,2,1,0,4,25.1,0,No Purchase
103799,29,Bachelor,Working Professional,Pune,Accounting,LinkedIn,8,4,2.0,1,4,1,5,1,4,0,0,4,4.3,1,Accounting
103800,25,Bachelor,Job Seeker,Mumbai,Business Analytics,Instagram,14,10,2.0,0,7,2,8,4,6,0,1,4,7.9,1,Business Analytics
103801,23,,Working Professional,Bengaluru,Data Science,Google,9,6,4.0,1,2,1,1,3,2,0,0,5,0.6,0,No Purchase
103802,21,Bachelor,Self Employed,Bengaluru,Business Analytics,Instagram,3,1,0.0,0,2,0,0,1,0,0,0,1,15.5,0,No Purchase
103803,24,Bachelor,Working Professional,Mumbai,Accounting,Referral,1,0,3.0,0,0,0,1,0,1,0,0,0,12.8,0,No Purchase
103804,27,Bachelor,Student,Other,Accounting,Instagram,10,5,2.0,0,4,1,3,1,3,0,0,2,4.0,1,Accounting
103805,30,High School,Working Professional,Chennai,Finance,Organic,4,2,0.0,0,0,0,0,1,2,0,0,1,8.8,0,No Purchase
103806,18,Bachelor,Working Professional,Delhi,Accounting,Facebook,10,7,2.0,1,4,2,3,4,3,0,1,4,13.4,1,Accounting
103807,21,Diploma,Student,Bengaluru,Data Science,Google,6,2,1.0,0,2,1,1,2,2,0,0,3,13.7,0,No Purchase
103808,26,Diploma,Job Seeker,Mumbai,Accounting,Organic,2,2,0.0,0,2,1,0,0,1,0,0,1,4.3,0,No Purchase
103809,25,Master,Working Professional,Mumbai,Finance,Facebook,12,5,1.0,1,4,1,3,1,4,1,1,2,17.1,0,No Purchase
103810,27,High School,Student,Other,Finance,LinkedIn,4,1,0.0,0,3,1,1,0,1,0,0,1,11.4,0,No Purchase
103811,26,High School,Student,Mumbai,Data Science,Organic,11,5,3.0,0,5,2,4,1,4,0,0,5,30.8,0,No Purchase
103812,23,Master,Student,Jaipur,Business Analytics,Referral,11,4,3.0,0,5,1,2,2,3,0,0,5,24.8,0,No Purchase
103813,22,Bachelor,Student,Lucknow,Business Analytics,Google,2,0,1.0,0,0,0,0,0,1,0,0,0,9.5,0,No Purchase
103814,24,Bachelor,Working Professional,Kolkata,Accounting,Referral,11,5,3.0,0,7,3,4,1,4,0,1,5,12.1,1,Accounting
103815,31,High School,Student,Hyderabad,Data Science,Referral,16,5,7.0,1,5,3,4,2,4,0,1,5,20.2,0,No Purchase
103816,21,Bachelor,Job Seeker,Bengaluru,Finance,Organic,12,5,3.0,1,4,1,4,1,3,0,0,5,3.5,0,No Purchase
103817,25,Master,Self Employed,Lucknow,Business Analytics,Organic,11,5,2.0,1,9,2,3,1,3,0,1,5,14.9,1,Business Analytics
103818,26,Bachelor,Working Professional,Lucknow,Digital Marketing,LinkedIn,5,2,0.0,0,2,3,2,1,3,0,0,1,23.0,0,No Purchase
103819,33,Bachelor,Working Professional,Pune,Digital Marketing,Organic,10,8,4.0,0,5,2,3,2,3,1,1,3,17.8,1,Digital Marketing
103820,23,Bachelor,Self Employed,Delhi,Digital Marketing,Facebook,10,4,2.0,1,5,2,5,1,4,0,0,5,5.2,0,No Purchase
103821,30,Bachelor,Student,Mumbai,Digital Marketing,Facebook,5,0,0.0,0,0,0,0,0,0,0,0,1,10.0,0,No Purchase
103822,31,Bachelor,Student,Delhi,Data Science,Facebook,4,2,0.0,0,1,1,1,0,2,0,0,1,3.6,0,No Purchase
103823,25,Diploma,Student,Mumbai,Finance,Instagram,6,5,1.0,0,5,0,2,0,2,0,0,2,28.0,0,No Purchase
103824,24,High School,Student,Hyderabad,Business Analytics,Google,15,5,3.0,1,7,2,3,5,3,0,1,7,8.6,1,Business Analytics
103825,23,Bachelor,Student,Jaipur,Data Science,Instagram,6,1,2.0,0,1,0,2,0,4,0,0,2,9.0,0,No Purchase
103826,24,Master,Working Professional,Chennai,Data Science,Organic,5,3,2.0,0,2,0,2,1,3,0,0,2,9.4,0,No Purchase
103827,29,Master,Working Professional,Pune,Business Analytics,Google,5,2,0.0,1,8,0,0,0,2,0,0,0,9.3,0,No Purchase
103828,26,Bachelor,Student,Kolkata,Digital Marketing,Instagram,6,4,2.0,0,3,1,4,0,3,0,1,2,2.7,0,No Purchase
103829,26,Bachelor,Student,Chennai,Data Science,Google,9,5,2.0,1,7,2,2,2,4,0,0,5,13.0,1,Data Science
103830,19,Bachelor,Student,Hyderabad,Accounting,Organic,5,3,0.0,0,1,0,0,0,0,0,0,0,8.9,0,No Purchase
103831,20,Master,Working Professional,Lucknow,Data Science,Instagram,10,7,1.0,0,6,3,1,2,4,0,1,5,4.4,0,No Purchase
103832,36,High School,Student,Bengaluru,Data Science,Referral,3,2,2.0,0,4,1,0,0,3,0,0,3,5.6,0,No Purchase
103833,24,Bachelor,Student,Other,Data Science,Organic,16,5,7.0,0,6,2,4,2,4,0,1,7,0.1,1,Data Science
103834,21,Diploma,Student,Delhi,Digital Marketing,Referral,8,2,3.0,0,3,1,1,1,2,0,1,3,4.3,0,No Purchase
103835,32,Master,Working Professional,Chennai,Finance,Instagram,10,7,2.0,0,3,2,4,1,1,0,0,3,9.0,0,No Purchase
103836,26,Master,Student,Hyderabad,Business Analytics,Referral,5,3,0.0,0,1,0,0,1,3,0,0,2,6.7,0,No Purchase
103837,28,Bachelor,Working Professional,Hyderabad,Data Science,LinkedIn,10,4,2.0,0,2,1,2,1,3,0,0,2,2.6,0,No Purchase
103838,24,Diploma,Job Seeker,Hyderabad,Data Science,Referral,1,0,0.0,0,1,0,0,0,1,0,0,1,6.2,0,No Purchase
103839,23,Master,Working Professional,Delhi,Finance,Instagram,8,5,3.0,0,3,1,2,1,4,1,0,4,10.9,0,No Purchase
103840,24,High School,Student,Kolkata,Digital Marketing,Organic,3,3,2.0,0,4,2,0,1,1,0,0,2,4.5,0,No Purchase
103841,18,Diploma,Working Professional,Bengaluru,Business Analytics,Referral,7,4,0.0,0,3,3,1,2,2,0,0,1,3.1,0,No Purchase
103842,25,Bachelor,Student,Hyderabad,Finance,LinkedIn,16,8,3.0,1,7,2,5,2,6,1,0,7,30.1,1,Finance
103843,26,Bachelor,Job Seeker,Lucknow,Accounting,Google,12,7,2.0,0,5,3,2,1,5,0,1,5,3.5,1,Accounting
103844,34,Master,Job Seeker,Pune,Data Science,LinkedIn,11,6,2.0,1,8,2,5,2,6,0,1,5,0.1,1,Data Science
103845,25,Bachelor,Student,Jaipur,Data Science,Organic,10,5,3.0,0,4,1,4,2,4,0,0,3,3.3,1,Data Science
103846,18,Bachelor,Student,Mumbai,Data Science,Referral,9,7,1.0,1,5,2,3,1,5,0,1,8,18.8,0,No Purchase
103847,25,Bachelor,Working Professional,Bengaluru,Data Science,Organic,14,7,5.0,1,8,2,3,3,5,1,0,4,17.3,1,Data Science
103848,39,High School,Working Professional,Mumbai,Business Analytics,Google,8,4,1.0,1,4,2,2,1,5,1,0,3,9.8,0,No Purchase
103849,29,Master,Student,Jaipur,Accounting,Instagram,10,6,2.0,0,7,4,5,1,4,0,0,4,13.1,0,No Purchase
103850,21,Bachelor,Job Seeker,Lucknow,Business Analytics,Google,14,7,4.0,1,5,2,2,2,4,0,1,6,1.0,1,Business Analytics
103851,28,Diploma,Student,Lucknow,Business Analytics,Facebook,9,5,2.0,1,10,2,3,2,2,1,0,5,8.6,1,Business Analytics
103852,21,Bachelor,Job Seeker,Pune,Digital Marketing,Facebook,9,6,2.0,0,4,2,3,1,4,0,1,2,1.2,0,No Purchase
103853,18,Bachelor,Job Seeker,Mumbai,Finance,LinkedIn,10,5,5.0,1,3,1,3,2,4,0,0,5,24.3,0,No Purchase
103854,23,Master,Student,Bengaluru,Data Science,Facebook,7,4,2.0,0,4,3,2,1,2,0,1,2,3.1,0,No Purchase
103855,25,Diploma,Student,Pune,Data Science,Organic,9,4,2.0,0,6,1,2,1,4,0,0,5,9.7,1,Data Science
103856,18,High School,Student,Delhi,Data Science,Facebook,11,6,2.0,0,7,1,2,2,3,0,0,3,0.9,0,No Purchase
103857,19,Master,Job Seeker,Chennai,Data Science,Organic,3,1,1.0,0,0,0,1,0,1,0,0,3,26.6,0,No Purchase
103858,25,Bachelor,Student,Jaipur,Data Science,Google,6,1,0.0,0,2,1,2,3,2,0,1,1,27.0,0,No Purchase
103859,23,Bachelor,Student,Bengaluru,Digital Marketing,Google,9,7,3.0,0,9,2,6,2,4,0,1,5,16.6,1,Digital Marketing
103860,27,Diploma,Working Professional,Chennai,Finance,Instagram,7,4,3.0,0,4,1,1,2,3,0,0,3,16.3,0,No Purchase
103861,19,Master,Student,Hyderabad,Accounting,LinkedIn,10,4,1.0,0,4,3,2,2,4,0,0,4,23.9,0,No Purchase
103862,29,Bachelor,Student,Delhi,Finance,Referral,9,2,2.0,0,3,3,1,1,3,0,0,4,0.8,1,Finance
103863,19,Diploma,Job Seeker,Bengaluru,Finance,Organic,0,2,0.0,0,0,0,0,0,3,0,0,0,17.6,0,No Purchase
103864,33,High School,Working Professional,Pune,Data Science,Google,6,4,2.0,0,3,1,1,1,6,0,0,3,8.0,1,Data Science
103865,18,Diploma,Working Professional,Kolkata,Accounting,Instagram,9,6,3.0,1,3,0,1,2,1,0,0,2,15.8,0,No Purchase
103866,20,Diploma,Student,Bengaluru,Business Analytics,LinkedIn,8,6,3.0,0,6,1,2,2,3,0,0,2,10.4,0,No Purchase
103867,27,High School,Working Professional,Mumbai,Digital Marketing,Referral,11,6,3.0,1,4,2,3,1,2,0,1,5,14.2,0,No Purchase
103868,33,Diploma,Working Professional,Delhi,Business Analytics,Google,11,2,2.0,0,3,3,2,1,1,0,0,1,13.3,0,No Purchase
103869,27,High School,Student,Kolkata,Finance,Organic,13,9,2.0,1,5,3,3,2,5,0,1,4,0.1,1,Finance
103870,28,Bachelor,Self Employed,Bengaluru,Business Analytics,Google,6,2,1.0,0,2,2,1,2,4,0,0,2,11.9,0,No Purchase
103871,25,Bachelor,Student,Chennai,Digital Marketing,Referral,10,8,4.0,0,3,1,5,1,3,0,0,6,35.5,1,Digital Marketing
103872,20,Bachelor,Student,Mumbai,Business Analytics,Google,5,2,1.0,0,2,0,1,0,1,0,0,4,9.4,0,No Purchase
103873,23,Bachelor,Job Seeker,Kolkata,Finance,Organic,10,5,2.0,0,6,3,2,1,5,0,1,4,9.5,1,Finance
103874,19,Diploma,Student,Bengaluru,Digital Marketing,LinkedIn,12,3,2.0,0,7,1,2,3,2,1,0,3,25.8,0,No Purchase
103875,19,Master,Self Employed,Delhi,Accounting,Instagram,6,0,0.0,1,1,0,0,0,0,0,0,1,4.4,0,No Purchase
103876,27,Master,Student,Hyderabad,Finance,Organic,7,3,3.0,0,4,1,1,3,3,0,0,3,9.4,0,No Purchase
103877,19,Master,Student,Kolkata,Finance,LinkedIn,9,6,2.0,0,4,2,2,1,4,0,1,3,12.3,0,No Purchase
103878,27,Diploma,Student,Other,Finance,Organic,10,3,1.0,0,2,1,1,1,3,0,0,5,5.9,0,No Purchase
103879,18,Diploma,Student,Other,Business Analytics,Organic,10,4,3.0,1,3,1,1,2,4,1,0,2,4.2,0,No Purchase
103880,26,Bachelor,Self Employed,Hyderabad,Business Analytics,Organic,9,3,2.0,0,4,0,3,1,2,0,0,5,18.9,0,No Purchase
103881,23,High School,Self Employed,Pune,Digital Marketing,Google,3,2,3.0,0,4,3,1,1,1,0,0,4,23.6,0,No Purchase
103882,32,High School,Working Professional,Pune,Data Science,Instagram,1,0,0.0,0,0,0,0,0,0,0,0,2,25.7,0,No Purchase
103883,27,High School,Student,Pune,Finance,Instagram,12,5,1.0,0,6,3,2,2,5,1,0,4,3.3,0,No Purchase
103884,31,Bachelor,Working Professional,Delhi,Finance,Google,11,5,1.0,0,7,1,1,1,5,0,0,5,14.8,1,Finance
103885,21,Bachelor,Student,Chennai,Digital Marketing,Facebook,13,7,3.0,0,7,2,5,3,4,0,0,4,6.9,1,Digital Marketing
103886,25,Diploma,Student,Other,Data Science,Instagram,10,4,3.0,0,3,3,1,0,3,0,0,1,10.4,0,No Purchase
103887,20,Master,Student,Mumbai,Digital Marketing,Referral,10,4,2.0,1,6,1,1,3,2,0,1,3,5.3,1,Digital Marketing
103888,23,Bachelor,Student,Bengaluru,Finance,Facebook,8,3,1.0,0,4,2,2,1,3,0,0,4,17.2,0,No Purchase
103889,24,High School,Student,Delhi,Data Science,Google,9,9,5.0,0,4,1,2,2,3,1,0,4,0.1,0,No Purchase
103890,21,Bachelor,Working Professional,Bengaluru,Data Science,Google,6,4,1.0,0,3,1,1,0,1,0,0,2,18.4,0,No Purchase
103891,19,High School,Student,Hyderabad,Data Science,Referral,7,4,1.0,0,4,2,1,3,3,0,1,4,16.3,0,No Purchase
103892,18,Master,Student,Bengaluru,Business Analytics,LinkedIn,8,6,1.0,1,3,3,1,1,4,0,0,4,6.1,1,Business Analytics
103893,18,Bachelor,Student,Hyderabad,Accounting,Referral,9,7,3.0,1,5,1,3,1,3,0,1,3,2.5,1,Accounting
103894,20,Bachelor,Working Professional,Lucknow,Accounting,LinkedIn,15,6,4.0,1,9,3,3,2,4,1,0,8,0.7,1,Accounting
103895,28,Bachelor,Working Professional,Mumbai,Data Science,LinkedIn,6,4,2.0,0,5,1,2,1,3,0,0,2,7.9,1,Data Science
103896,18,Diploma,Student,Kolkata,Digital Marketing,Organic,2,1,0.0,0,0,0,0,0,3,0,0,0,6.5,0,No Purchase
103897,18,Master,Job Seeker,Lucknow,Data Science,Referral,3,5,0.0,0,5,0,0,0,1,0,0,2,24.6,0,No Purchase
103898,34,Master,Working Professional,Pune,Finance,Referral,10,6,3.0,0,7,4,2,1,4,0,1,4,12.6,0,No Purchase
103899,22,Bachelor,Student,Bengaluru,Accounting,Google,3,0,1.0,0,0,0,0,0,1,0,0,1,27.7,0,No Purchase
103900,27,Bachelor,Student,Other,Data Science,Google,8,3,5.0,0,5,2,2,1,3,0,1,4,3.8,1,Data Science
103901,28,High School,Self Employed,Bengaluru,Digital Marketing,Instagram,4,1,1.0,0,3,1,1,0,2,0,0,1,30.0,0,No Purchase
103902,28,High School,Student,Delhi,Business Analytics,Instagram,15,8,5.0,0,12,3,4,2,4,0,0,7,1.5,1,Business Analytics
103903,18,High School,Student,Mumbai,Accounting,Instagram,3,5,1.0,0,3,0,0,1,1,0,0,2,7.9,0,No Purchase
103904,24,Bachelor,Working Professional,Jaipur,Finance,Google,6,5,,0,1,3,1,1,3,0,0,2,19.3,0,No Purchase
103905,18,Bachelor,Student,Mumbai,Data Science,Organic,7,5,2.0,1,5,1,3,2,3,1,0,3,10.8,0,No Purchase
103906,37,Master,Job Seeker,Hyderabad,Digital Marketing,Instagram,5,2,3.0,0,4,1,1,0,5,0,0,4,10.6,0,No Purchase
103907,18,High School,Job Seeker,Chennai,Finance,Referral,5,1,1.0,0,3,0,0,3,2,0,0,2,20.8,0,No Purchase
103908,20,Diploma,,Pune,Digital Marketing,Instagram,7,2,3.0,0,2,1,1,0,2,0,0,2,2.1,0,No Purchase
103909,20,High School,Working Professional,Chennai,Digital Marketing,Facebook,10,2,0.0,0,3,1,3,0,1,0,0,1,6.8,0,No Purchase
103910,18,Master,Working Professional,Bengaluru,Finance,Facebook,2,4,0.0,0,0,1,1,0,1,0,0,0,3.4,0,No Purchase
103911,32,Bachelor,Student,Chennai,Data Science,Referral,6,6,3.0,0,3,1,1,2,4,0,0,5,8.6,0,No Purchase
103912,37,Bachelor,Job Seeker,Delhi,Finance,Instagram,13,9,4.0,1,7,3,4,2,4,1,0,5,25.2,1,Finance
103913,23,Bachelor,Student,Bengaluru,Finance,LinkedIn,13,8,3.0,0,9,4,4,2,4,0,0,5,23.5,1,Finance
103914,18,Bachelor,Student,Mumbai,Business Analytics,Referral,14,9,4.0,1,8,2,4,2,7,0,0,6,0.1,1,Business Analytics
103915,18,Diploma,Self Employed,Hyderabad,Accounting,Organic,9,4,2.0,0,4,1,1,1,3,0,0,4,9.1,1,Accounting
103916,24,Diploma,Self Employed,Mumbai,Digital Marketing,Instagram,15,7,2.0,0,5,1,3,2,4,0,0,3,21.7,0,No Purchase
103917,23,Diploma,Working Professional,Pune,Finance,Organic,7,6,2.0,0,3,1,4,1,4,0,0,4,6.4,1,Finance
103918,22,Diploma,Working Professional,Mumbai,Finance,Instagram,5,2,2.0,0,3,0,2,2,4,0,0,1,8.9,0,No Purchase
103919,26,Bachelor,Student,Bengaluru,Finance,Organic,4,0,0.0,0,0,0,2,1,0,0,0,0,6.0,0,No Purchase
103920,27,Bachelor,Working Professional,Delhi,Business Analytics,Instagram,2,2,0.0,0,0,1,0,2,5,0,0,0,7.8,0,No Purchase
103921,27,Bachelor,Student,Hyderabad,Digital Marketing,Organic,7,3,2.0,0,5,1,4,2,3,1,0,2,7.2,1,Digital Marketing
103922,23,Bachelor,Student,Lucknow,Data Science,LinkedIn,7,4,1.0,0,1,0,2,0,2,0,0,2,9.1,0,No Purchase
103923,19,Bachelor,Student,Bengaluru,Business Analytics,Google,4,6,1.0,0,6,0,2,0,1,0,0,3,12.0,0,No Purchase
103924,28,Master,Job Seeker,Kolkata,Data Science,Google,7,5,3.0,0,3,2,1,1,4,0,0,4,12.7,1,Data Science
103925,25,Bachelor,Self Employed,Hyderabad,Accounting,Organic,0,1,0.0,0,0,0,0,0,1,0,0,0,31.1,0,No Purchase
103926,29,Bachelor,Self Employed,,Business Analytics,Referral,13,5,2.0,0,8,2,4,2,6,0,0,6,6.5,1,Business Analytics
103927,29,High School,Job Seeker,Bengaluru,Accounting,Instagram,10,3,1.0,0,2,1,2,1,4,0,0,3,10.6,0,No Purchase
103928,18,Bachelor,Student,Bengaluru,Business Analytics,Referral,7,4,0.0,0,3,2,0,1,2,0,0,3,8.8,0,No Purchase
103929,18,Bachelor,Student,Kolkata,Business Analytics,LinkedIn,5,1,0.0,0,2,0,0,1,2,0,0,1,8.5,0,No Purchase
103930,21,Diploma,Student,Mumbai,Data Science,LinkedIn,8,4,1.0,1,3,1,2,1,2,0,1,2,6.7,0,No Purchase
103931,20,High School,Student,Other,Digital Marketing,Instagram,4,0,0.0,1,1,1,2,0,2,0,0,1,17.1,0,No Purchase
103932,29,Bachelor,Working Professional,Chennai,Digital Marketing,Organic,10,8,3.0,0,8,2,3,1,4,0,0,3,3.8,1,Digital Marketing
103933,27,Bachelor,Student,Bengaluru,Finance,Facebook,9,8,2.0,0,4,1,4,1,3,0,0,4,17.1,0,No Purchase
103934,30,Bachelor,Job Seeker,Other,Business Analytics,Instagram,8,3,2.0,0,3,0,1,0,2,0,0,1,16.4,0,No Purchase
103935,27,Bachelor,Student,Mumbai,Digital Marketing,Google,6,4,2.0,0,4,0,3,0,1,0,0,1,12.5,0,No Purchase
103936,26,Bachelor,Student,Kolkata,Finance,Google,13,4,3.0,0,8,3,3,2,3,0,0,5,8.1,0,No Purchase
103937,31,Bachelor,Job Seeker,Bengaluru,Data Science,Google,7,4,,0,4,2,1,3,3,0,1,4,20.4,1,Data Science
103938,27,Diploma,Working Professional,Pune,Data Science,Referral,7,6,1.0,1,3,0,1,0,1,0,0,2,21.0,1,Data Science
103939,25,Bachelor,Student,Delhi,Data Science,Instagram,7,1,2.0,1,7,3,1,0,3,0,0,1,28.6,0,No Purchase
103940,32,Bachelor,Working Professional,Lucknow,Accounting,Referral,10,5,1.0,0,6,1,1,1,3,1,1,2,10.9,0,No Purchase
103941,26,Bachelor,Working Professional,Bengaluru,Accounting,Organic,5,2,1.0,0,2,0,1,0,2,1,0,1,7.8,0,No Purchase
103942,23,Bachelor,Student,Pune,Data Science,Google,9,6,2.0,0,3,1,3,3,4,0,1,3,18.0,1,Data Science
103943,21,Bachelor,Working Professional,Other,Accounting,Facebook,10,2,3.0,0,3,0,0,4,2,0,0,1,5.3,0,No Purchase
103944,29,Master,Self Employed,Delhi,Data Science,Instagram,5,1,0.0,0,2,1,2,1,3,0,1,1,32.6,0,No Purchase
103945,31,Master,Student,Other,Business Analytics,Referral,9,5,4.0,0,6,2,3,1,4,0,0,3,1.9,0,No Purchase
103946,25,,Student,Pune,Business Analytics,Google,11,6,3.0,0,5,1,3,1,5,1,1,2,10.9,1,Business Analytics
103947,32,Master,Student,Lucknow,Data Science,Referral,2,3,2.0,1,3,0,3,0,1,0,0,1,7.4,0,No Purchase
103948,18,High School,Working Professional,Hyderabad,Data Science,Referral,8,4,1.0,0,4,0,0,2,3,0,0,2,19.7,0,No Purchase
